Beautiful Soup,Lxml,Regular expressions
9.313999891281128,1.9590001106262207,1.6089999675750732
9.454999923706055,1.9710001945495605,1.6200001239776611
9.595999956130981,1.9839999675750732,1.629000186920166
9.740999937057495,1.996000051498413,1.6380000114440918
9.884000062942505,2.009000062942505,1.6480000019073486
10.026000022888184,2.0210001468658447,1.6590001583099365
10.168999910354614,2.0320000648498535,1.6690001487731934
10.313999891281128,2.0450000762939453,1.6779999732971191
10.460000038146973,2.057000160217285,1.689000129699707
10.605000019073486,2.069000005722046,1.7009999752044678
10.746000051498413,2.0820000171661377,1.7120001316070557
10.888000011444092,2.0940001010894775,1.7250001430511475
11.02999997138977,2.1070001125335693,1.7369999885559082
11.17199993133545,2.120000123977661,1.749000072479248
11.312000036239624,2.133000135421753,1.7630000114440918
11.450000047683716,2.1449999809265137,1.7750000953674316
11.602999925613403,2.1570000648498535,1.7900002002716064
11.74399995803833,2.1690001487731934,1.8040001392364502
11.890000104904175,2.183000087738037,1.819000005722046
12.032999992370605,2.195000171661377,1.8320000171661377
12.174000024795532,2.2060000896453857,1.8470001220703125
12.315999984741211,2.2200000286102295,1.8630001544952393
12.457000017166138,2.2320001125335693,1.874000072479248
12.602999925613403,2.245000123977661,1.886000156402588
12.727999925613403,2.256999969482422,1.8970000743865967
12.861999988555908,2.2690000534057617,1.9070000648498535
13.00600004196167,2.2820000648498535,1.9160001277923584
13.134000062942505,2.2950000762939453,1.9260001182556152
13.257999897003174,2.308000087738037,1.936000108718872
13.381999969482422,2.321000099182129,1.946000099182129
13.503000020980835,2.3340001106262207,1.9580001831054688
13.628000020980835,2.3460001945495605,1.9710001945495605
13.752000093460083,2.3580000400543213,1.9810001850128174
13.86899995803833,2.370000123977661,1.9940001964569092
13.979000091552734,2.383000135421753,2.008000135421753
14.096999883651733,2.3970000743865967,2.0210001468658447
14.204999923706055,2.4090001583099365,2.0340001583099365
14.312999963760376,2.4210000038146973,2.0450000762939453
14.42199993133545,2.43500018119812,2.05400013923645
14.52999997138977,2.447000026702881,2.065999984741211
14.641000032424927,2.4600000381469727,2.078000068664551
14.752000093460083,2.4720001220703125,2.0870001316070557
14.861000061035156,2.4839999675750732,2.0950000286102295
14.983000040054321,2.496999979019165,2.1040000915527344
15.09500002861023,2.509999990463257,2.111999988555908
15.203999996185303,2.5240001678466797,2.121000051498413
15.315000057220459,2.5350000858306885,2.134000062942505
15.428999900817871,2.5480000972747803,2.1470000743865967
15.538000106811523,2.561000108718872,2.1570000648498535
15.650000095367432,2.573000192642212,2.1690001487731934
15.759000062942505,2.5860002040863037,2.177000045776367
15.869999885559082,2.6000001430511475,2.188000202178955
15.989000082015991,2.6130001544952393,2.196000099182129
16.09999990463257,2.626000165939331,2.2070000171661377
16.207000017166138,2.638000011444092,2.2150001525878906
16.318000078201294,2.6510000228881836,2.2239999771118164
16.431999921798706,2.6640000343322754,2.2339999675750732
16.539999961853027,2.6750001907348633,2.242000102996826
16.65400004386902,2.688000202178955,2.254000186920166
16.759999990463257,2.700000047683716,2.263000011444092
16.875,2.7130000591278076,2.2710001468658447
16.98799991607666,2.7260000705718994,2.2799999713897705
17.098000049591064,2.740000009536743,2.2940001487731934
17.211999893188477,2.752000093460083,2.305999994277954
17.323999881744385,2.764000177383423,2.318000078201294
17.43400001525879,2.7770001888275146,2.3320000171661377
17.539000034332275,2.7910001277923584,2.3460001945495605
17.655999898910522,2.802999973297119,2.3580000400543213
17.793999910354614,2.815999984741211,2.370000123977661
17.950000047683716,2.828000068664551,2.383000135421753
18.09999990463257,2.8410000801086426,2.3940000534057617
18.246999979019165,2.8530001640319824,2.4030001163482666
18.39199995994568,2.867000102996826,2.4120001792907715
18.53600001335144,2.879000186920166,2.4230000972747803
18.687000036239624,2.8910000324249268,2.432000160217285
18.836999893188477,2.9040000438690186,2.443000078201294
18.98799991607666,2.9170000553131104,2.4539999961853027
19.134000062942505,2.930000066757202,2.4609999656677246
19.289000034332275,2.943000078201294,2.4739999771118164
19.433000087738037,2.955000162124634,2.4839999675750732
19.579999923706055,2.9680001735687256,2.494000196456909
19.73099994659424,2.9810001850128174,2.505000114440918
19.878999948501587,2.995000123977661,2.513000011444092
20.032000064849854,3.009999990463257,2.5220000743865967
20.17899990081787,3.0230000019073486,2.5310001373291016
20.322999954223633,3.0340001583099365,2.5420000553131104
20.473999977111816,3.0470001697540283,2.555000066757202
20.621000051498413,3.06000018119812,2.567000150680542
20.76699995994568,3.073000192642212,2.578000068664551
20.911999940872192,3.0860002040863037,2.5900001525878906
21.055999994277954,3.1010000705718994,2.6010000705718994
21.20199990272522,3.114000082015991,2.6080000400543213
21.348999977111816,3.126000165939331,2.620000123977661
21.490999937057495,3.139000177383423,2.630000114440918
21.638999938964844,3.1520001888275146,2.640000104904175
21.789999961853027,3.1640000343322754,2.6470000743865967
21.936000108718872,3.1760001182556152,2.6560001373291016
22.085999965667725,3.190000057220459,2.6640000343322754
22.230000019073486,3.202000141143799,2.6720001697540283
22.375,3.2150001525878906,2.67900013923645
22.519999980926514,3.2280001640319824,2.689000129699707
22.66599988937378,3.241000175476074,2.698000192642212
22.811000108718872,3.253000020980835,2.7080001831054688
22.956000089645386,3.265000104904175,2.7220001220703125
23.096999883651733,3.2780001163482666,2.7300000190734863
23.223000049591064,3.2910001277923584,2.745000123977661
23.35199999809265,3.30400013923645,2.755000114440918
23.480000019073486,3.315000057220459,2.767000198364258
23.60699987411499,3.328000068664551,2.7740001678466797
23.72099995613098,3.3420000076293945,2.7850000858306885
23.83399987220764,3.3540000915527344,2.7940001487731934
23.94700002670288,3.367000102996826,2.80400013923645
24.066999912261963,3.379000186920166,2.815999984741211
24.17799997329712,3.3910000324249268,2.8259999752044678
24.29099988937378,3.4049999713897705,2.8350000381469727
24.405999898910522,3.4179999828338623,2.8450000286102295
24.51799988746643,3.430000066757202,2.8530001640319824
24.632999897003174,3.443000078201294,2.864000082015991
24.746000051498413,3.4539999961853027,2.875
24.85800004005432,3.4680001735687256,2.886000156402588
24.971999883651733,3.4800000190734863,2.8940000534057617
25.09500002861023,3.492000102996826,2.9049999713897705
25.22499990463257,3.505000114440918,2.9160001277923584
25.338000059127808,3.517000198364258,2.927000045776367
25.447999954223633,3.5310001373291016,2.937000036239624
25.561000108718872,3.5429999828338623,2.945000171661377
25.674999952316284,3.555999994277954,2.9560000896453857
25.789000034332275,3.569000005722046,2.9650001525878906
25.89800000190735,3.5820000171661377,2.9750001430511475
26.01200008392334,3.5960001945495605,2.9880001544952393
26.125,3.6080000400543213,2.996000051498413
26.24399995803833,3.621000051498413,3.005000114440918
26.35699987411499,3.634000062942505,3.017000198364258
26.469000101089478,3.6470000743865967,3.0270001888275146
26.581000089645386,3.6579999923706055,3.0390000343322754
26.694000005722046,3.6710000038146973,3.0510001182556152
26.805999994277954,3.684000015258789,3.065999984741211
26.91599988937378,3.696000099182129,3.078000068664551
27.030999898910522,3.7100000381469727,3.0889999866485596
27.158999919891357,3.7230000495910645,3.1000001430511475
27.28500008583069,3.7360000610351562,3.111999988555908
27.384000062942505,3.748000144958496,3.123000144958496
27.479000091552734,3.761000156402588,3.131999969482422
27.572999954223633,3.7740001678466797,3.1430001258850098
27.670000076293945,3.7850000858306885,3.1540000438690186
27.763000011444092,3.7970001697540283,3.1630001068115234
27.861999988555908,3.811000108718872,3.1720001697540283
27.963000059127808,3.823000192642212,3.184000015258789
28.062999963760376,3.8370001316070557,3.195000171661377
28.152999877929688,3.8500001430511475,3.2070000171661377
28.259999990463257,3.8630001544952393,3.2180001735687256
28.36400008201599,3.875,3.2280001640319824
28.46399998664856,3.88700008392334,3.2380001544952393
28.561000108718872,3.9000000953674316,3.249000072479248
28.661999940872192,3.9120001792907715,3.259999990463257
28.763999938964844,3.9230000972747803,3.2710001468658447
28.86899995803833,3.936000108718872,3.2810001373291016
28.971999883651733,3.948000192642212,3.2890000343322754
29.07800006866455,3.9610002040863037,3.302000045776367
29.19099998474121,3.9730000495910645,3.311000108718872
29.295000076293945,3.9850001335144043,3.320000171661377
29.401999950408936,3.998000144958496,3.3289999961853027
29.503999948501587,4.011000156402588,3.3380000591278076
29.602999925613403,4.02400016784668,3.3500001430511475
29.707000017166138,4.0350000858306885,3.3600001335144043
29.818000078201294,4.046000003814697,3.370000123977661
29.918999910354614,4.059000015258789,3.38100004196167
30.019999980926514,4.072000026702881,3.389000177383423
30.121000051498413,4.083000183105469,3.3980000019073486
30.227999925613403,4.0970001220703125,3.4079999923706055
30.335000038146973,4.108999967575073,3.4190001487731934
30.44000005722046,4.123000144958496,3.4260001182556152
30.55399990081787,4.136000156402588,3.43500018119812
30.65400004386902,4.14900016784668,3.444000005722046
30.749000072479248,4.16100001335144,3.453000068664551
30.85599994659424,4.174000024795532,3.4620001316070557
30.993000030517578,4.186000108718872,3.4739999771118164
31.12999987602234,4.198000192642212,3.4839999675750732
31.295000076293945,4.212000131607056,3.492000102996826
31.42899990081787,4.2250001430511475,3.503000020980835
31.566999912261963,4.236000061035156,3.513000011444092
31.706000089645386,4.249000072479248,3.5210001468658447
31.85599994659424,4.261000156402588,3.5329999923706055
31.996999979019165,4.27400016784668,3.5440001487731934
32.14199995994568,4.28600001335144,3.557000160217285
32.28800010681152,4.29800009727478,3.567000150680542
32.42700004577637,4.311000108718872,3.580000162124634
32.56699991226196,4.323000192642212,3.5880000591278076
32.70799994468689,4.337000131607056,3.5980000495910645
32.848000049591064,4.3500001430511475,3.6080000400543213
32.98900008201599,4.363000154495239,3.620000123977661
33.14299988746643,4.375,3.629000186920166
33.28999996185303,4.38700008392334,3.640000104904175
33.42799997329712,4.401000022888184,3.6480000019073486
33.556999921798706,4.414000034332275,3.6590001583099365
33.680999994277954,4.427999973297119,3.6679999828338623
33.80200004577637,4.440000057220459,3.677000045776367
33.925999879837036,4.452000141143799,3.687000036239624
34.045000076293945,4.465000152587891,3.700000047683716
34.15499997138977,4.476999998092651,3.7109999656677246
34.26900005340576,4.491000175476074,3.7200000286102295
34.37999987602234,4.504000186920166,3.7300000190734863
34.486000061035156,4.515000104904175,3.740000009536743
34.59599995613098,4.5290000438690186,3.75
34.706000089645386,4.541000127792358,3.759000062942505
34.81599998474121,4.552999973297119,3.7690000534057617
34.92400002479553,4.565999984741211,3.7790000438690186
35.03500008583069,4.580000162124634,3.7880001068115234
35.151000022888184,4.5920000076293945,3.7960000038146973
35.26300001144409,4.605000019073486,3.80400013923645
35.37299990653992,4.619000196456909,3.814000129699707
35.48099994659424,4.63100004196167,3.822000026702881
35.59100008010864,4.644000053405762,3.8330001831054688
35.70099997520447,4.656000137329102,3.8440001010894775
35.80999994277954,4.669000148773193,3.8530001640319824
35.92199993133545,4.682000160217285,3.8630001544952393
36.03099989891052,4.694000005722046,3.871999979019165
36.1489999294281,4.706000089645386,3.883000135421753
36.276999950408936,4.7190001010894775,3.892000198364258
36.384000062942505,4.731000185012817,3.9000000953674316
36.492000102996826,4.744000196456909,3.9110000133514404
36.60199999809265,4.756999969482422,3.9210000038146973
36.710999965667725,4.769000053405762,3.92900013923645
36.82100009918213,4.781000137329102,3.940999984741211
36.931999921798706,4.792999982833862,3.948000192642212
37.04200005531311,4.807000160217285,3.9590001106262207
37.151000022888184,4.820000171661377,3.9700000286102295
37.35699987411499,4.833000183105469,3.9810001850128174
37.46000003814697,4.8450000286102295,3.991000175476074
37.556999921798706,4.857000112533569,4.004000186920166
37.651000022888184,4.870000123977661,4.017000198364258
37.74900007247925,4.881999969482422,4.0290000438690186
37.84699988365173,4.894999980926514,4.0400002002716064
37.944000005722046,4.906000137329102,4.04800009727478
38.04099988937378,4.919000148773193,4.057000160217285
38.145999908447266,4.933000087738037,4.068000078201294
38.24900007247925,4.945000171661377,4.078999996185303
38.34699988365173,4.958000183105469,4.087000131607056
38.444000005722046,4.9690001010894775,4.098999977111816
38.54099988937378,4.981000185012817,4.110000133514404
38.640000104904175,4.994000196456909,4.118000030517578
38.73799991607666,5.00600004196167,4.128000020980835
38.83399987220764,5.01800012588501,4.140000104904175
38.930999994277954,5.031000137329102,4.151000022888184
39.03399991989136,5.044000148773193,4.1590001583099365
39.13199996948242,5.057000160217285,4.169000148773193
39.23199987411499,5.070000171661377,4.177000045776367
39.33299994468689,5.084000110626221,4.187000036239624
39.430999994277954,5.0970001220703125,4.194000005722046
39.53099989891052,5.108999967575073,4.203999996185303
39.62899994850159,5.123000144958496,4.21399998664856
39.72699999809265,5.144000053405762,4.2230000495910645
39.83200001716614,5.156000137329102,4.232000112533569
39.92799997329712,5.167999982833862,4.243000030517578
40.02900004386902,5.182000160217285,4.253000020980835
40.12700009346008,5.195000171661377,4.26200008392334
40.22499990463257,5.207000017166138,4.272000074386597
40.33800005912781,5.2190001010894775,4.2799999713897705
40.43400001525879,5.232000112533569,4.289000034332275
40.53200006484985,5.246000051498413,4.299000024795532
40.63100004196167,5.258000135421753,4.31000018119812
40.734999895095825,5.271000146865845,4.318000078201294
40.83200001716614,5.2829999923706055,4.328999996185303
40.94700002670288,5.296000003814697,4.33899998664856
41.05200004577637,5.309000015258789,4.3480000495910645
41.144999980926514,5.322000026702881,4.360000133514404
41.23099994659424,5.336000204086304,4.369000196456909
41.32299995422363,5.348999977111816,4.381999969482422
41.41199994087219,5.363000154495239,4.391000032424927
41.50099992752075,5.374000072479248,4.402000188827515
41.59500002861023,5.38700008392334,4.4100000858306885
41.68300008773804,5.39900016784668,4.420000076293945
41.7720000743866,5.4120001792907715,4.427999973297119
41.859999895095825,5.426000118255615,4.438000202178955
41.950000047683716,5.439000129699707,4.447000026702881
42.03699994087219,5.450000047683716,4.459000110626221
42.12599992752075,5.463000059127808,4.4690001010894775
42.21600008010864,5.4750001430511475,4.476000070571899
42.31500005722046,5.486999988555908,4.486000061035156
42.40499997138977,5.5,4.499000072479248
42.49499988555908,5.51200008392334,4.509000062942505
42.585999965667725,5.525000095367432,4.522000074386597
42.675999879837036,5.538000106811523,4.5329999923706055
42.76600003242493,5.551000118255615,4.546000003814697
42.85699987411499,5.563000202178955,4.555000066757202
42.94600009918213,5.575000047683716,4.565999984741211
43.03600001335144,5.588000059127808,4.574000120162964
43.13199996948242,5.601000070571899,4.584000110626221
43.223000049591064,5.614000082015991,4.5940001010894775
43.31399989128113,5.628000020980835,4.605000019073486
43.40299987792969,5.639000177383423,4.618000030517578
43.492000102996826,5.652000188827515,4.626000165939331
43.58500003814697,5.664000034332275,4.638000011444092
43.67400002479553,5.677999973297119,4.64900016784668
43.76099991798401,5.689000129699707,4.6579999923706055
43.84599995613098,5.700999975204468,4.672000169754028
43.930999994277954,5.71399998664856,4.684000015258789
44.01600003242493,5.726000070571899,4.692000150680542
44.098999977111816,5.740000009536743,4.700999975204468
44.18300008773804,5.751000165939331,4.713000059127808
44.265000104904175,5.765000104904175,4.7210001945495605
44.348000049591064,5.777000188827515,4.732000112533569
44.431999921798706,5.7900002002716064,4.739000082015991
44.51300001144409,5.802000045776367,4.75
44.598999977111816,5.815000057220459,4.756999969482422
44.67899990081787,5.828000068664551,4.766000032424927
44.757999897003174,5.840000152587891,4.773000001907349
44.83999991416931,5.853000164031982,4.7829999923706055
44.9210000038147,5.866000175476074,4.791000127792358
45.00200009346008,5.879000186920166,4.801000118255615
45.085999965667725,5.892000198364258,4.81000018119812
45.16599988937378,5.9049999713897705,4.818000078201294
45.246999979019165,5.91700005531311,4.827000141143799
45.33699989318848,5.930000066757202,4.837000131607056
45.431999921798706,5.942000150680542,4.8460001945495605
45.51300001144409,5.953000068664551,4.855000019073486
45.59500002861023,5.966000080108643,4.863000154495239
45.67700004577637,5.979000091552734,4.871000051498413
45.75699996948242,5.992000102996826,4.879000186920166
45.83699989318848,6.004000186920166,4.888000011444092
45.91799998283386,6.01800012588501,4.894999980926514
45.996999979019165,6.031000137329102,4.9040000438690186
46.07800006866455,6.042999982833862,4.920000076293945
46.16199994087219,6.055999994277954,4.930000066757202
46.24399995803833,6.068000078201294,4.940999984741211
46.32599997520447,6.081000089645386,4.950999975204468
46.40599989891052,6.0940001010894775,4.960000038146973
46.48699998855591,6.105000019073486,4.968000173568726
46.569000005722046,6.119000196456909,4.976000070571899
46.65000009536743,6.13100004196167,4.988000154495239
46.729000091552734,6.146000146865845,5.005000114440918
46.812999963760376,6.1570000648498535,5.019999980926514
46.89400005340576,6.169000148773193,5.0320000648498535
46.9760000705719,6.182000160217285,5.047000169754028
47.05800008773804,6.194000005722046,5.065000057220459
47.138999938964844,6.206000089645386,5.077000141143799
47.223000049591064,6.218000173568726,5.085999965667725
47.30900001525879,6.230000019073486,5.0940001010894775
47.39100003242493,6.245000123977661,5.103000164031982
47.46799993515015,6.256999969482422,5.115000009536743
47.54699993133545,6.26800012588501,5.125
47.621999979019165,6.2799999713897705,5.136000156402588
47.69799995422363,6.29200005531311,5.146000146865845
47.77300000190735,6.305999994277954,5.1549999713897705
47.848000049591064,6.317000150680542,5.1620001792907715
47.92199993133545,6.328999996185303,5.171000003814697
47.99499988555908,6.341000080108643,5.17900013923645
48.0699999332428,6.353000164031982,5.187000036239624
48.14800000190735,6.366000175476074,5.196000099182129
48.223000049591064,6.378000020980835,5.203999996185303
48.29800009727478,6.390000104904175,5.210999965667725
48.37599992752075,6.402000188827515,5.2190001010894775
48.45099997520447,6.414000034332275,5.226999998092651
48.5239999294281,6.425000190734863,5.235000133514404
48.59999990463257,6.438000202178955,5.243000030517578
48.67400002479553,6.450000047683716,5.251000165939331
48.75200009346008,6.462000131607056,5.259000062942505
48.83699989318848,6.473999977111816,5.267000198364258
48.91199994087219,6.486999988555908,5.275000095367432
48.98699998855591,6.498000144958496,5.2829999923706055
49.062000036239624,6.509999990463257,5.291000127792358
49.13800001144409,6.523000001907349,5.299000024795532
49.21499991416931,6.5329999923706055,5.307000160217285
49.36500000953674,6.544000148773193,5.314000129699707
49.50499987602234,6.555000066757202,5.322000026702881
49.645999908447266,6.565999984741211,5.330000162124634
49.80200004577637,6.578000068664551,5.338000059127808
49.95099997520447,6.58899998664856,5.3470001220703125
50.098000049591064,6.6000001430511475,5.355000019073486
50.24000000953674,6.611000061035156,5.361999988555908
50.38700008392334,6.621999979019165,5.371000051498413
50.526000022888184,6.633000135421753,5.379000186920166
50.6710000038147,6.644999980926514,5.38700008392334
50.806999921798706,6.656000137329102,5.394999980926514
50.95700001716614,6.66700005531311,5.4049999713897705
51.1010000705719,6.67900013923645,5.413000106811523
51.242000102996826,6.690999984741211,5.421000003814697
51.382999897003174,6.700999975204468,5.430000066757202
51.52799987792969,6.713000059127808,5.438000202178955
51.668999910354614,6.7250001430511475,5.447000026702881
51.80999994277954,6.736999988555908,5.453999996185303
51.956000089645386,6.746999979019165,5.46399998664856
52.098999977111816,6.759000062942505,5.4710001945495605
52.24900007247925,6.771000146865845,5.480000019073486
52.39100003242493,6.7829999923706055,5.488000154495239
52.53800010681152,6.795000076293945,5.496999979019165
52.675999879837036,6.805999994277954,5.504000186920166
52.818000078201294,6.818000078201294,5.51200008392334
52.96000003814697,6.831000089645386,5.519999980926514
53.104000091552734,6.8420000076293945,5.5290000438690186
53.24499988555908,6.853000164031982,5.5370001792907715
53.38599991798401,6.865000009536743,5.546000003814697
53.539000034332275,6.876000165939331,5.55400013923645
53.681999921798706,6.889000177383423,5.563000202178955
53.823999881744385,6.900000095367432,5.572000026702881
53.97000002861023,6.91100001335144,5.580000162124634
54.10899996757507,6.92300009727478,5.58899998664856
54.24900007247925,6.934000015258789,5.5960001945495605
54.38800001144409,6.946000099182129,5.605000019073486
54.53500008583069,6.957000017166138,5.613000154495239
54.68499994277954,6.968000173568726,5.621000051498413
54.823999881744385,6.980000019073486,5.630000114440918
54.96600008010864,6.992000102996826,5.638000011444092
55.10899996757507,7.003000020980835,5.646000146865845
55.25,7.015000104904175,5.6549999713897705
55.39100003242493,7.027000188827515,5.663000106811523
55.539000034332275,7.038000106811523,5.671000003814697
55.680999994277954,7.051000118255615,5.677999973297119
55.82200002670288,7.062000036239624,5.687000036239624
55.97199988365173,7.072000026702881,5.695000171661377
56.13499999046326,7.084000110626221,5.703000068664551
56.28600001335144,7.0950000286102295,5.710999965667725
56.407999992370605,7.106000185012817,5.7190001010894775
56.550999879837036,7.118000030517578,5.726999998092651
56.687999963760376,7.129000186920166,5.735000133514404
56.82299995422363,7.141000032424927,5.744000196456909
